Time (s),EMG_Relaxed (mV),EMG_Contracted (mV)
1.626623694,0.076859132,0.10338048
1.627112023,0.076335781,0.114998837
1.627600352,0.077651043,0.115225306
1.628088681,0.071326262,0.086266977
1.628577009,0.058844633,0.030852273
1.629065338,0.047754779,-0.021041486
1.629553667,0.040591455,-0.0492643
1.630041996,0.028640002,-0.05324529
1.630530325,0.008556497,-0.042163469
1.631018654,-0.010073218,-0.03228084
1.631506983,-0.024018803,-0.03237952
1.631995312,-0.033684519,-0.034968824
1.632483641,-0.041652363,-0.032398201
1.63297197,-0.054837347,-0.034113704
1.633460299,-0.068769093,-0.054759368
1.633948628,-0.078262113,-0.084814924
1.634436957,-0.085581871,-0.096327809
1.634925286,-0.087271422,-0.080851639
1.635413615,-0.080922626,-0.060238945
1.635901944,-0.072324004,-0.055598386
1.636390272,-0.068047356,-0.06192946
1.636878601,-0.062516608,-0.060103166
1.63736693,-0.046396076,-0.042327268
1.637855259,-0.02831281,-0.02107656
1.638343588,-0.016691017,-0.008384362
1.638831917,-0.006132827,0.003917492
1.639320246,0.005823372,0.029734767
1.639808575,0.020202476,0.06150578
1.640296904,0.037343611,0.071661859
1.640785233,0.053145495,0.056770423
1.641273562,0.066518709,0.048827487
1.641761891,0.074633606,0.064319725
1.64225022,0.075243328,0.083461964
1.642738549,0.07539747,0.084290247
1.643226878,0.079451535,0.070677916
1.643715207,0.0830452,0.059629331
1.644203536,0.079067841,0.057566418
1.644691864,0.066960753,0.059812181
1.645180193,0.058759146,0.061616099
1.645668522,0.057074076,0.065149892
1.646156851,0.048813883,0.072477804
1.64664518,0.02986198,0.074272118
1.647133509,0.006568585,0.059668875
1.647621838,-0.013123487,0.030889348
1.648110167,-0.029070832,0.001317779
1.648598496,-0.046380914,-0.0198455
1.649086825,-0.05936809,-0.035139521
1.649575154,-0.064831754,-0.040194182
1.650063483,-0.068427709,-0.032480409
1.650551812,-0.072833329,-0.039142395
1.651040141,-0.079174426,-0.076434999
1.65152847,-0.084314713,-0.110177013
1.652016799,-0.08296254,-0.108933398
1.652505127,-0.074474592,-0.087466141
1.652993456,-0.061385658,-0.072832874
1.653481785,-0.050385094,-0.075086783
1.653970114,-0.043468547,-0.087815035
1.654458443,-0.032722676,-0.089120846
1.654946772,-0.018093779,-0.059172508
1.655435101,-0.004726413,-0.00856046
1.65592343,0.007597792,0.029735179
1.656411759,0.016483702,0.037904238
1.656900088,0.025284194,0.030664161
1.657388417,0.039248565,0.035845944
1.657876746,0.051626357,0.059155533
1.658365075,0.058083234,0.080880481
1.658853404,0.063969957,0.085465393
1.659341733,0.072889561,0.075025155
1.659830062,0.077987615,0.061046808
1.66031839,0.072312883,0.054182781
1.660806719,0.062844235,0.056807901
1.661295048,0.060728698,0.06733871
1.661783377,0.064481047,0.084791284
1.662271706,0.056839392,0.096966469
1.662760035,0.032698847,0.082487432
1.663248364,0.013489725,0.042314016
1.663736693,0.006270714,0.006065429
1.664225022,-0.00340793,-0.012599807
1.664713351,-0.018047149,-0.028080643
1.66520168,-0.03249384,-0.040539965
1.665690009,-0.044893117,-0.033952284
1.666178338,-0.055171428,-0.013652087
1.666666667,-0.065962745,-0.010432717
1.667154996,-0.077268079,-0.044548708
1.667643325,-0.086535079,-0.097506983
1.668131653,-0.089228308,-0.133458048
1.668619982,-0.083388795,-0.1375473
1.669108311,-0.076254679,-0.122285193
1.66959664,-0.071375657,-0.106614018
1.670084969,-0.065456487,-0.097376186
1.670573298,-0.05796176,-0.093365388
1.671061627,-0.049533298,-0.089007611
1.671549956,-0.037136784,-0.073005027
1.672038285,-0.015947432,-0.035656335
1.672526614,0.008570838,0.018789531
1.673014943,0.026831062,0.062526378
1.673503272,0.039910729,0.072353049
1.673991601,0.050456886,0.06226131
1.67447993,0.059756306,0.057925801
1.674968259,0.068798503,0.066504385
1.675456588,0.073483447,0.080325874
1.675944916,0.074399114,0.085263854
1.676433245,0.077927477,0.074379015
1.676921574,0.083902095,0.058781373
1.677409903,0.082831685,0.055541473
1.677898232,0.068858092,0.061638607
1.678386561,0.054323,0.053442305
1.67887489,0.050146312,0.023434858
1.679363219,0.046875379,-0.008615624
1.679851548,0.03554234,-0.024237965
1.680339877,0.01656754,-0.021239717
1.680828206,-0.005246313,-0.011842964
1.681316535,-0.02001732,-0.013980274
1.681804864,-0.028982933,-0.031891411
1.682293193,-0.0429615,-0.050895074
1.682781522,-0.060434446,-0.05859398
1.683269851,-0.073156184,-0.062025649
1.68375818,-0.079575569,-0.072108816
1.684246508,-0.082951518,-0.078837063
1.684734837,-0.084262327,-0.065561875
1.685223166,-0.082030085,-0.035789041
1.685711495,-0.076980734,-0.009337953
1.686199824,-0.067984517,-0.004537922
1.686688153,-0.055743264,-0.020064456
1.687176482,-0.045815781,-0.033609559
1.687664811,-0.035269218,-0.025513397
1.68815314,-0.019078779,0.003302735
1.688641469,-0.001529839,0.036437447
1.689129798,0.011807333,0.056903161
1.689618127,0.021617856,0.060608759
1.690106456,0.034209206,0.059510563
1.690594785,0.047303074,0.06855626
1.691083114,0.05468588,0.087089344
1.691571443,0.062573038,0.097441062
1.692059771,0.072614091,0.086158914
1.6925481,0.07745188,0.059715207
1.693036429,0.077283152,0.037837335
1.693524758,0.07497202,0.029163561
1.694013087,0.073157155,0.024641028
1.694501416,0.073874292,0.023707354
1.694989745,0.071473693,0.030260307
1.695478074,0.061403535,0.030674603
1.695966403,0.04699584,0.013879473
1.696454732,0.03255417,-0.006901887
1.696943061,0.017840458,-0.009559081
1.69743139,0.00017678,0.001704438
1.697919719,-0.017593807,-0.00560308
1.698408048,-0.032591844,-0.043290033
1.698896377,-0.047253917,-0.0828156
1.699384706,-0.060317141,-0.096140708
1.699873034,-0.069632316,-0.086088218
1.700361363,-0.075528743,-0.070910406
1.700849692,-0.078153725,-0.061194496
1.701338021,-0.079429672,-0.05631694
1.70182635,-0.078545475,-0.053159074
1.702314679,-0.073629225,-0.054032306
1.702803008,-0.064964946,-0.059868556
1.703291337,-0.052755544,-0.065355427
1.703779666,-0.042391016,-0.072559142
1.704267995,-0.03619242,-0.083376503
1.704756324,-0.028526858,-0.084193326
1.705244653,-0.018560831,-0.067821513
1.705732982,-0.007961255,-0.043112637
1.706221311,0.005560504,-0.015579605
1.70670964,0.024822518,0.017717821
1.707197969,0.045625926,0.057621283
1.707686297,0.061440594,0.091450008
1.708174626,0.073834225,0.104555384
1.708662955,0.080764122,0.101387025
1.709151284,0.078529701,0.097051411
1.709639613,0.076906635,0.099606964
1.710127942,0.082061175,0.106941052
1.710616271,0.085075996,0.110847117
1.7111046,0.077998012,0.106212309
1.711592929,0.063772117,0.095519005
1.712081258,0.051383352,0.083494258
1.712569587,0.042964489,0.070606719
1.713057916,0.032499902,0.055192215
1.713546245,0.017826989,0.040654041
1.714034574,0.002238321,0.025924434
1.714522903,-0.013374088,0.005081014
1.715011232,-0.02939839,-0.018951439
1.715499561,-0.043646944,-0.045679035
1.715987889,-0.054917565,-0.079632687
1.716476218,-0.060912803,-0.115136978
1.716964547,-0.062038216,-0.140077424
1.717452876,-0.065541292,-0.144448499
1.717941205,-0.072080814,-0.126321449
1.718429534,-0.076144491,-0.096680617
1.718917863,-0.07833442,-0.073131946
1.719406192,-0.080075756,-0.063985061
1.719894521,-0.074307072,-0.057414346
1.72038285,-0.057292547,-0.040038408
1.720871179,-0.039067212,-0.016273769
1.721359508,-0.028441867,0.003483549
1.721847837,-0.021663914,0.015539557
1.722336166,-0.0098302,0.026607902
1.722824495,0.010102048,0.043425474
1.723312824,0.032084505,0.058956109
1.723801152,0.04790376,0.07153325
1.724289481,0.055667106,0.088645687
1.72477781,0.061177904,0.103159433
1.725266139,0.071045817,0.108514519
1.725754468,0.080604461,0.112449754
1.726242797,0.081723968,0.113848658
1.726731126,0.079473405,0.103711965
1.727219455,0.078084503,0.081257884
1.727707784,0.073850042,0.050016563
1.728196113,0.067408726,0.018693804
1.728684442,0.06029357,0.001050029
1.729172771,0.050446122,0.00013652
1.7296611,0.035124788,0.004357532
1.730149429,0.015239218,0.00413676
1.730637758,-0.004074735,0.004786291
1.731126087,-0.017006812,0.010294257
1.731614415,-0.02062546,0.001998245
1.732102744,-0.024379673,-0.032188557
1.732591073,-0.03902956,-0.06897078
1.733079402,-0.058825737,-0.084257792
1.733567731,-0.073905581,-0.082877054
1.73405606,-0.079907674,-0.085465992
1.734544389,-0.077658978,-0.104278621
1.735032718,-0.075134715,-0.126203062
1.735521047,-0.07771292,-0.126095256
1.736009376,-0.077640864,-0.101256877
1.736497705,-0.066026995,-0.075139574
1.736986034,-0.052110289,-0.057402441
1.737474363,-0.046586308,-0.038438596
1.737962692,-0.03937698,-0.026723966
1.738451021,-0.025067496,-0.032566013
1.73893935,-0.012966498,-0.036646538
1.739427678,-0.001678163,-0.019778943
1.739916007,0.014039374,0.00934074
1.740404336,0.032795351,0.036006577
1.740892665,0.051808266,0.05628774
1.741380994,0.064410139,0.06806102
1.741869323,0.069299242,0.072715231
1.742357652,0.073361605,0.07620793
1.742845981,0.078401442,0.083404955
1.74333431,0.079349454,0.094291575
1.743822639,0.075579691,0.098631965
1.744310968,0.073632291,0.089210868
1.744799297,0.071551208,0.073407914
1.745287626,0.060502805,0.056402846
1.745775955,0.041943534,0.034132544
1.746264284,0.022760923,0.010847257
1.746752613,0.006500779,-0.002030825
1.747240941,-0.004487449,-0.006271283
1.74772927,-0.010313067,-0.010383138
1.748217599,-0.017492701,-0.012253673
1.748705928,-0.031062645,-0.007103248
1.749194257,-0.044249732,-0.003194107
1.749682586,-0.052337131,-0.017047274
1.750170915,-0.061261538,-0.044954001
1.750659244,-0.071377435,-0.062489124
1.751147573,-0.079402877,-0.063943595
1.751635902,-0.083955964,-0.065523674
1.752124231,-0.082303201,-0.077125627
1.75261256,-0.078201079,-0.096210144
1.753100889,-0.073425973,-0.11347058
1.753589218,-0.06411655,-0.118760682
1.754077547,-0.051340697,-0.106856722
1.754565876,-0.03706273,-0.081295512
1.755054205,-0.021984259,-0.052802622
1.755542533,-0.004274626,-0.026667384
1.756030862,0.014599177,-0.001272957
1.756519191,0.029553567,0.020133766
1.75700752,0.043909248,0.034819207
1.757495849,0.05690496,0.047845605
1.757984178,0.063222427,0.06406447
1.758472507,0.065889464,0.081736169
1.758960836,0.068936583,0.095492745
1.759449165,0.074164953,0.105903035
1.759937494,0.079140537,0.114623739
1.760425823,0.079465396,0.113835557
1.760914152,0.073848249,0.100740092
1.761402481,0.063274878,0.082766324
1.76189081,0.05307816,0.062902572
1.762379139,0.045055921,0.042797061
1.762867468,0.035534113,0.025031609
1.763355796,0.024044582,0.008515464
1.763844125,0.00907111,-0.006929861
1.764332454,-0.009318401,-0.020859176
1.764820783,-0.026089171,-0.031254047
1.765309112,-0.039167924,-0.037022808
1.765797441,-0.048221303,-0.04504161
1.76628577,-0.056142644,-0.058441423
1.766774099,-0.067568052,-0.069833986
1.767262428,-0.079345619,-0.074538672
1.767750757,-0.086199718,-0.0727767
1.768239086,-0.087549537,-0.065158433
1.768727415,-0.08591656,-0.057743921
1.769215744,-0.081415478,-0.056269559
1.769704073,-0.069789781,-0.055856612
1.770192402,-0.055626469,-0.050110445
1.770680731,-0.04697994,-0.036982826
1.771169059,-0.037464811,-0.013826977
1.771657388,-0.02169131,0.009295224
1.772145717,-0.005846926,0.00815731
1.772634046,0.007577176,-0.018403829
1.773122375,0.020754692,-0.043032488
1.773610704,0.033364179,-0.0473071
1.774099033,0.044449762,-0.029698581
1.774587362,0.055736348,0.010106339
1.775075691,0.067086688,0.064793441
1.77556402,0.072984711,0.111196287
1.776052349,0.073269088,0.131742603
1.776540678,0.072717133,0.128821006
1.777029007,0.072327939,0.111965321
1.777517336,0.07222567,0.088065173
1.778005665,0.070522085,0.064346911
1.778493994,0.063827411,0.05056398
1.778982322,0.051137057,0.047707494
1.779470651,0.034577284,0.041528449
1.77995898,0.019743121,0.020423156
1.780447309,0.007902179,-0.003071223
1.780935638,-0.004924707,-0.006089252
1.781423967,-0.0192514,0.007638499
1.781912296,-0.033465094,0.010556503
1.782400625,-0.046646477,-0.007440533
1.782888954,-0.058682595,-0.031557883
1.783377283,-0.070781229,-0.049347411
1.783865612,-0.081061669,-0.052972605
1.784353941,-0.084224572,-0.035769864
1.78484227,-0.078751245,-0.0127055
1.785330599,-0.071398179,-0.014700371
1.785818928,-0.06911328,-0.047802337
1.786307257,-0.067309486,-0.089846349
1.786795586,-0.059596219,-0.123714916
1.787283914,-0.048185404,-0.141006318
1.787772243,-0.034072615,-0.130522207
1.788260572,-0.017173113,-0.093921919
1.788748901,-0.000411086,-0.052727978
1.78923723,0.013924657,-0.020905449
1.789725559,0.023313506,0.005512735
1.790213888,0.031363882,0.030193276
1.790702217,0.043875319,0.052623551
1.791190546,0.057074032,0.071466534
1.791678875,0.068750229,0.083924439
1.792167204,0.078755681,0.095254247
1.792655533,0.083378207,0.112725142
1.793143862,0.08339426,0.127556018
1.793632191,0.076554918,0.128161557
1.79412052,0.063851199,0.117831613
1.794608849,0.057095584,0.10607847
1.795097177,0.05518404,0.096437252
1.795585506,0.049427221,0.085330549
1.796073835,0.040224812,0.06647439
1.796562164,0.028826552,0.034053336
1.797050493,0.016108212,-0.007123858
1.797538822,0.000203087,-0.03932419
1.798027151,-0.018861826,-0.054329671
1.79851548,-0.033746326,-0.06151813
1.799003809,-0.045253294,-0.072523401
1.799492138,-0.058428442,-0.091491418
1.799980467,-0.070534609,-0.107004626
1.800468796,-0.079895605,-0.098332127
1.800957125,-0.084084073,-0.066725733
1.801445454,-0.081217493,-0.041670718
1.801933783,-0.077629834,-0.039258465
1.802422112,-0.074416764,-0.044470169
1.80291044,-0.067276762,-0.047475356
1.803398769,-0.057590041,-0.054606301
1.803887098,-0.048301812,-0.059901539
1.804375427,-0.039376276,-0.049806045
1.804863756,-0.025398781,-0.029310255
1.805352085,-0.005597414,-0.012838144
1.805840414,0.011159841,-0.003772602
1.806328743,0.024176217,0.00109295
1.806817072,0.036740096,0.003543913
1.807305401,0.045164915,0.010696985
1.80779373,0.05249706,0.032942418
1.808282059,0.064151009,0.064880161
1.808770388,0.072166601,0.087648356
1.809258717,0.069778977,0.091604214
1.809747046,0.067032606,0.0806587
1.810235375,0.071503913,0.063856038
1.810723703,0.073195969,0.050509799
1.811212032,0.066557817,0.0479977
1.811700361,0.060429891,0.052250504
1.81218869,0.05599852,0.045966063
1.812677019,0.044677364,0.020204395
1.813165348,0.027255802,-0.012624535
1.813653677,0.011923767,-0.031542391
1.814142006,-0.001936997,-0.028852509
1.814630335,-0.018799039,-0.018745124
1.815118664,-0.035086239,-0.018655333
1.815606993,-0.047679887,-0.0268725
1.816095322,-0.057158999,-0.030541697
1.816583651,-0.06206545,-0.030989233
1.81707198,-0.064072252,-0.042428749
1.817560309,-0.067946638,-0.064309921
1.818048638,-0.075177145,-0.077163994
1.818536967,-0.080397596,-0.070335438
1.819025295,-0.07664286,-0.057241745
1.819513624,-0.068815614,-0.056342014
1.820001953,-0.062863094,-0.067498162
1.820490282,-0.054748165,-0.07559675
1.820978611,-0.042522654,-0.068568954
1.82146694,-0.027265658,-0.045354219
1.821955269,-0.012521545,-0.011791914
1.822443598,-0.001262859,0.02221813
1.822931927,0.008584056,0.049367764
1.823420256,0.018466619,0.070065492
1.823908585,0.031954346,0.080378022
1.824396914,0.049452841,0.076808235
1.824885243,0.064101291,0.069099415
1.825373572,0.074685469,0.062304042
1.825861901,0.082007011,0.050484666
1.82635023,0.083392185,0.037518434
1.826838558,0.081363232,0.035139857
1.827326887,0.076739654,0.042552919
1.827815216,0.067393846,0.04806413
1.828303545,0.059769134,0.044814187
1.828791874,0.054766167,0.033980001
1.829280203,0.044458661,0.019243099
1.829768532,0.029959844,0.006159084
1.830256861,0.015076414,-0.002512317
1.83074519,-0.0008018,-0.011667887
1.831233519,-0.017957785,-0.025602823
1.831721848,-0.035466639,-0.039506523
1.832210177,-0.050299756,-0.046477632
1.832698506,-0.059141671,-0.054608213
1.833186835,-0.062195334,-0.074215033
1.833675164,-0.064500486,-0.092983651
1.834163493,-0.069318571,-0.093930006
1.834651821,-0.073568089,-0.081355441
1.83514015,-0.073360419,-0.071261351
1.835628479,-0.06902624,-0.065391192
1.836116808,-0.064537639,-0.053021275
1.836605137,-0.061177951,-0.036625765
1.837093466,-0.056972329,-0.031109878
1.837581795,-0.047527223,-0.037199481
1.838070124,-0.027944941,-0.032799132
1.838558453,-0.005879187,-0.000940901
1.839046782,0.007596999,0.043250275
1.839535111,0.019156411,0.072743272
1.84002344,0.037348923,0.080821268
1.840511769,0.053432702,0.076326162
1.841000098,0.057893226,0.071883217
1.841488427,0.058900589,0.07852978
1.841976756,0.067333266,0.092299383
1.842465084,0.07784539,0.099446852
1.842953413,0.082797816,0.094995683
1.843441742,0.081446891,0.081489994
1.843930071,0.075651711,0.063265256
1.8444184,0.072155531,0.047336298
1.844906729,0.069660807,0.037005654
1.845395058,0.061406288,0.030456469
1.845883387,0.051779803,0.02565842
1.846371716,0.04159688,0.017758249
1.846860045,0.026229152,0.003980959
1.847348374,0.008795636,-0.009328716
1.847836703,-0.007408222,-0.019317072
1.848325032,-0.020423354,-0.029231548
1.848813361,-0.030389947,-0.036740331
1.84930169,-0.040850027,-0.043362047
1.849790019,-0.052534938,-0.0553369
1.850278347,-0.065450585,-0.065916359
1.850766676,-0.075767508,-0.064016707
1.851255005,-0.079875452,-0.052178609
